4,-0.5053546534306977,3.0997726917266846,-0.660343288017032
3,0.8581105790747808,3.1251983642578125,0.7018506608618902
0,-3.3695879693660293,3.2223873138427734,-3.530707335058168
1,-5.3957145830031745,3.342149257659912,-5.56282204588617
2,-0.3807320478313308,3.3624515533447266,-0.5488546254985671
7,-0.09356109865644341,3.4174413681030273,-0.2644331670615948
5,-1.1456954078152888,3.507194995880127,-1.3210551576092953
6,1.356238873641948,3.472151756286621,1.182631285827617
8,-1.4319154374634826,3.450958013534546,-1.60446333814021
9,1.3857593721806292,3.574045181274414,1.2070571131169086
10,-0.45456974717345033,3.354142189025879,-0.6222768566247443
14,2.202253170702537,3.3779377937316895,2.0333562810159522
13,2.010709901003788,3.516798973083496,1.834869952349613
11,0.9740103879769104,3.6432652473449707,0.7918471256096619
15,1.7632097576650578,3.5766398906707764,1.584377763131519
12,0.14459086234053548,3.6535890102386475,-0.0380885881713969
16,1.356238873641948,3.673518657684326,1.1725629407577316
17,1.7550406266352834,3.7008979320526123,1.5699957300326528
18,-3.1717557349127112,3.7499067783355713,-3.3592510738294896
19,1.3857593721806292,3.715567111968994,1.1999810165821794
1,-3.7706357082985376,20.692936420440674,-4.805282529320571
5,2.716524119021599,2.921530246734619,2.570447606684868
4,-4.3766432848206405,2.9972383975982666,-4.526505204700554
1,-3.4495144877042963,3.0926554203033447,-3.6041472587194634
2,4.797913103259069,3.1521966457366943,4.640303270972234
3,-1.721562114030384,3.240915536880493,-1.8836078908744087
7,0.45398051851083077,3.2092230319976807,0.2935193669109467
8,11.54034369902002,3.1946370601654053,11.38061184601175
0,-2.4438176775431426,3.447697877883911,-2.6162025714373383
6,5.994054463682893,3.452482223510742,5.821430352507356
9,6.757275507031639,3.404989242553711,6.587026044903953
11,-2.6449137875535276,3.0814990997314453,-2.7989887425400997
17,-2.0257975535087804,3.163660764694214,-2.183980591743491
19,8.08748745109004,3.042914867401123,7.935341707719983
15,4.952341189389014,3.2011008262634277,4.792286148075843
10,-2.689692912321644,3.4181041717529297,-2.8605981209092906
13,-5.722340220389115,3.3366434574127197,-5.889172393259751
14,-2.3269268836603056,3.2580485343933105,-2.4898293103799713
18,8.656512434927784,3.3244693279266357,8.490288968531452
16,4.311277674631905,3.3742172718048096,4.1425668110416645
