5,-5.403756975586706,3.0174713134765625,-5.554630541260535
3,3.0266633799124434,3.1163949966430664,2.87084363008029

8,-3.667089049900143,3.1172866821289062,-3.8229533840065884
6,2.8769493808976048,3.3459908962249756,2.709649836086356
1,-1.326948517716458,3.477273464202881,-1.500812190926602
4,6.794988627102041,3.4835188388824463,6.620812685157919
2,0.771781852245889,3.560239791870117,0.5937698626523832
7,-1.8636053332463922,3.5424821376800537,-2.040729440130395
9,-1.2206865928741384,3.558812379837036,-1.3986272118659901
12,0.22771624330301005,3.351649522781372,0.06013376716394142
13,7.170969020063172,3.4176430702209473,7.000086866552125
11,-2.4045431192259947,3.68058443069458,-2.5885723407607237
15,1.5324499815307069,3.677478790283203,1.3485760420165467
18,-3.667089049900143,3.7057220935821533,-3.8523751545792506
17,-1.4314128259133883,3.8514256477355957,-1.623984108300168
16,4.003840418358119,3.966986656188965,3.8054910855486708
14,2.4196204645525965,3.925616979598999,2.2233396155726464
10,0.34040692530841693,4.08727502822876,0.13604317389697893
19,0.7811843011547406,4.015216588973999,0.5804234717060406
5,-5.186578917013644,21.361223220825195,-6.254640078054903
1,0.09792169041175,2.9670047760009766,-0.05042854838829883
6,0.5972451332101002,3.06266188621521,0.4441120388993397
0,-0.1558725386395898,3.1119301319122314,-0.31146904523520136
7,6.213450183080858,3.037734270095825,6.0615634695760665
9,0.9957668087095968,3.2808878421783447,0.8317224166006796
3,1.1677714999164053,2.9525599479675293,1.0201435025180288
8,-5.974004680095824,2.8684961795806885,-6.117429489074858
5,-3.620118188401722,3.3582403659820557,-3.788030206700825
2,-0.7409372091091528,3.215193510055542,-0.90169688461193
4,-1.2684741930455228,3.0777928829193115,-1.4223638371914884
12,-2.1891710045681507,2.9490303993225098,-2.336622524534276
10,2.7889610164378347,3.151311159133911,2.631395458481139
16,1.0764538629031446,2.9121272563934326,0.930847500083473
19,2.9932863857375223,2.9092516899108887,2.8478238012419776
13,-1.0380189272174698,3.089919090270996,-1.1925148817310196
11,-2.180473105084794,3.2035810947418213,-2.340652159821885
17,3.566438503319641,3.08695912361145,3.4120905471390683
18,-2.6646114571899324,3.15036678314209,-2.822129796347037
14,2.3774010137735204,3.187244415283203,2.2180387930093604
15,-3.9030123535587067,3.1852192878723145,-4.0622733179523225
8,-6.628453376032086,21.112308025360107,-7.684068777300091
